title,link,text,date
西南财经大学以“互联网+就业”模式大力推进毕业生就业工作,../info/1003/64461.htm,西南财经大学以“互联网+就业”模式大力推进毕业生就业工作,2020.07.10
学校召开社会学学科建设推进会,../info/1003/64441.htm,学校召开社会学学科建设推进会,2020.07.08
我校教师王珏应教育部经济与贸易类专业教指委邀请作线上直播讲座,../info/1003/64451.htm,我校教师王珏应教育部经济与贸易类专业教指委邀请作线上直播讲座,2020.07.08
校长卓志会见诚泰保险总经理徐哲一行,../info/1003/64431.htm,校长卓志会见诚泰保险总经理徐哲一行,2020.07.06
学校党委隆重举行“迎党的生日、讲战疫故事、悟初心使命”主题党日活动,../info/1003/64411.htm,学校党委隆重举行“迎党的生日、讲战疫故事、悟初心使命”主题党日活动,2020.07.01
学校隆重举行庆祝中国共产党成立99周年暨表彰大会,../info/1003/64421.htm,学校隆重举行庆祝中国共产党成立99周年暨表彰大会,2020.07.01
学校举行党委理论学习中心组学习（扩大）会  深入学习中国共产党历史 深刻感悟党的初心使命,../info/1003/64401.htm,学校举行党委理论学习中心组学习（扩大）会  深入学习中国共产党历史 ...,2020.06.30
关工委召开2020年工作会,../info/1003/64391.htm,关工委召开2020年工作会,2020.06.30
党委书记赵德武、校长卓志调研指导学校思想政治理论课建设,../info/1003/64381.htm,党委书记赵德武、校长卓志调研指导学校思想政治理论课建设,2020.06.29
慧择-西财大数据研究院联合实验室正式揭牌,../info/1003/64341.htm,慧择-西财大数据研究院联合实验室正式揭牌,2020.06.24
我校学生骨干培训班第六期开班式举行,../info/1003/64361.htm,我校学生骨干培训班第六期开班式举行,2020.06.24
中国抗疫成就充分彰显制度优势——党委书记赵德武为第六期学生骨干培训班讲授专题思政课,../info/1003/64371.htm,中国抗疫成就充分彰显制度优势——党委书记赵德武为第六期学生骨干培...,2020.06.24
我校《Financial Innovation（金融创新）》期刊2019年CiteScore达到5.4,../info/1003/64351.htm,我校《Financial Innovation（金融创新）》期刊2019年CiteScore达到5....,2020.06.24
我校教师在第五届四川省高校青年教师教学竞赛中荣获佳绩,../info/1003/64331.htm,我校教师在第五届四川省高校青年教师教学竞赛中荣获佳绩,2020.06.23
党委书记赵德武率队赴云南省福贡县调研推进脱贫攻坚工作,../info/1003/64301.htm,党委书记赵德武率队赴云南省福贡县调研推进脱贫攻坚工作,2020.06.17
思想政治理论课建设现场办公会暨“形势与政策”课2019-2020春季学期工作总结会召开,../info/1003/64311.htm,思想政治理论课建设现场办公会暨“形势与政策”课2019-2020春季学期工...,2020.06.17
重庆工商大学校长孙芳城一行访问我校,../info/1003/64321.htm,重庆工商大学校长孙芳城一行访问我校,2020.06.17
我校学生骨干培训班第五期结业典礼举行,../info/1003/64291.htm,我校学生骨干培训班第五期结业典礼举行,2020.06.16
“中国道路与中国战‘疫’”学术论坛成功举办,../info/1003/64281.htm,“中国道路与中国战‘疫’”学术论坛成功举办,2020.06.15
学校举行党委理论学习中心组（扩大）学习会  深入学习领会2020年全国两会精神,../info/1003/64971.htm,学校举行党委理论学习中心组（扩大）学习会  深入学习领会2020年全国...,2020.06.13
我校与四川银保监局签约共建清廉金融教育基地,../info/1003/64961.htm,我校与四川银保监局签约共建清廉金融教育基地,2020.06.12
校领导率队到金川推进定点帮扶工作,../info/1003/64921.htm,校领导率队到金川推进定点帮扶工作,2020.06.11
教育部召开部省合建高校扶贫工作推进会暨承担未摘帽县扶贫任务直属高校扶贫工作推进会 我校设分会场,../info/1003/64931.htm,教育部召开部省合建高校扶贫工作推进会暨承担未摘帽县扶贫任务直属高...,2020.06.11
2020届毕业典礼暨授位仪式隆重举行,../info/1003/64951.htm,2020届毕业典礼暨授位仪式隆重举行,2020.06.11
学校召开招生考试领域廉政工作联席会议,../info/1003/64221.htm,学校召开招生考试领域廉政工作联席会议,2020.09.26
教育部召开首届全国教材工作会议 我校设分会场,../info/1003/64211.htm,教育部召开首届全国教材工作会议 我校设分会场,2020.09.24
四川省民政厅领导到访我校,../info/1003/64201.htm,四川省民政厅领导到访我校,2020.09.23
四川银保监局与西南财经大学共建清廉金融教育基地揭牌仪式暨“清廉金融第一课”在我校举行,../info/1003/64191.htm,四川银保监局与西南财经大学共建清廉金融教育基地揭牌仪式暨“清廉金...,2020.09.23
我校马永强、郭建军两位老师荣获“四川省教书育人名师”称号,../info/1003/64171.htm,我校马永强、郭建军两位老师荣获“四川省教书育人名师”称号,2020.09.21
我校和电子科技大学“金融学-计算机科学与技术”联合学位精英人才实验班开班典礼举行,../info/1003/64181.htm,我校和电子科技大学“金融学-计算机科学与技术”联合学位精英人才实验...,2020.09.21
学校召开二级党组织书记工作会  安排部署新学期相关工作,../info/1003/64151.htm,学校召开二级党组织书记工作会  安排部署新学期相关工作,2020.09.21
校领导对学校制止餐饮浪费行为进行监督检查,../info/1003/64161.htm,校领导对学校制止餐饮浪费行为进行监督检查,2020.09.21
"助力脱贫攻坚,投身强国伟业，用火红青春书写青年担当——我校学子积极投身2020年暑期“三下乡”社会实践",../info/1003/64141.htm,"助力脱贫攻坚,投身强国伟业，用火红青春书写青年担当——我校学子积极...",2020.09.17
西南财经大学特拉华数据科学学院首届学生开班典礼暨联合项目主任聘任仪式举行,../info/1003/64131.htm,西南财经大学特拉华数据科学学院首届学生开班典礼暨联合项目主任聘任...,2020.09.16
2020级新生开学典礼隆重举行,../info/1003/64121.htm,2020级新生开学典礼隆重举行,2020.09.15
教师节期间学校开展走访慰问教师活动,../info/1003/64111.htm,教师节期间学校开展走访慰问教师活动,2020.09.14
学校隆重举行第36个教师节庆祝暨表彰大会,../info/1003/64101.htm,学校隆重举行第36个教师节庆祝暨表彰大会,2020.09.11
我校新增“经济学与商学”“工程学”进入ESI全球排名前1%学科,../info/1003/64091.htm,我校新增“经济学与商学”“工程学”进入ESI全球排名前1%学科,2020.09.10
我校在教育部中央部门所属高校学生资助工作培训班作交流发言,../info/1003/64081.htm,我校在教育部中央部门所属高校学生资助工作培训班作交流发言,2020.09.10
今天起你就是西财人！西南财经大学2020级新生报到入学,../info/1003/64071.htm,今天起你就是西财人！西南财经大学2020级新生报到入学,2020.09.09
教育部召开2020年全国教师发展大会  我校设分会场,../info/1003/64051.htm,教育部召开2020年全国教师发展大会  我校设分会场,2020.09.08
新学期学校领导深入检查指导教学工作,../info/1003/64061.htm,新学期学校领导深入检查指导教学工作,2020.09.08
凉山州美姑县县委副书记刘文武一行到我校对接定点扶贫工作,../info/1003/64041.htm,凉山州美姑县县委副书记刘文武一行到我校对接定点扶贫工作,2020.09.08
我校入选国家首批经济学拔尖学生培养基地,../info/1003/64021.htm,我校入选国家首批经济学拔尖学生培养基地,2020.09.07
学校举行2020年中层干部读书班暨学习贯彻党的十九届四中全会精神专题培训会,../info/1003/64011.htm,学校举行2020年中层干部读书班暨学习贯彻党的十九届四中全会精神专题...,2020.09.07
严格防控，用心用情 学校做好2020级新生报到准备工作,../info/1003/64031.htm,严格防控，用心用情 学校做好2020级新生报到准备工作,2020.09.07
瑞士驻成都领事馆总领事一行访问我校,../info/1003/63991.htm,瑞士驻成都领事馆总领事一行访问我校,2020.09.05
我校2020年秋季学期开学,../info/1003/64001.htm,我校2020年秋季学期开学,2020.09.05
西南财经大学召开党委常委会会议 深入学习习近平总书记重要讲话和重要指示精神 研究学校贯彻落实意见,../info/1003/63981.htm,西南财经大学召开党委常委会会议 深入学习习近平总书记重要讲话和重要...,2020.09.04
学校举行秋季开学新冠肺炎疫情防控应急处置演练,../info/1003/63971.htm,学校举行秋季开学新冠肺炎疫情防控应急处置演练,2020.09.01
《中国乡村振兴发展研究报告丛书》发布会暨西部乡村振兴发展论坛在京召开,../info/1003/63951.htm,《中国乡村振兴发展研究报告丛书》发布会暨西部乡村振兴发展论坛在京召开,2020.08.29
上海对外经贸大学党委书记殷耀一行到访我校,../info/1003/63961.htm,上海对外经贸大学党委书记殷耀一行到访我校,2020.08.29
学校召开2020年秋季学期开学及疫情防控工作培训会,../info/1003/63941.htm,学校召开2020年秋季学期开学及疫情防控工作培训会,2020.08.27
学校召开疫情防控工作领导小组会议 研究部署秋季学期开学和疫情防控有关工作,../info/1003/63931.htm,学校召开疫情防控工作领导小组会议 研究部署秋季学期开学和疫情防控有...,2020.08.21
《中国教育报》头版头条报道我校扶贫攻坚工作,../info/1003/64621.htm,《中国教育报》头版头条报道我校扶贫攻坚工作,2020.08.20
云南怒江州福贡县代表团到我校对接专项扶贫工作,../info/1003/64611.htm,云南怒江州福贡县代表团到我校对接专项扶贫工作,2020.08.18
我校统计学科“十三五”总结及“十四五”规划编制专家咨询会召开,../info/1003/64601.htm,我校统计学科“十三五”总结及“十四五”规划编制专家咨询会召开,2020.08.05
我校在福贡县架科底乡维独村举行2020年上半年“贫困家庭奋进计划”表彰会,../info/1003/64591.htm,我校在福贡县架科底乡维独村举行2020年上半年“贫困家庭奋进计划”表...,2020.08.03
全国研究生教育会议召开 我校设分会场,../info/1003/64581.htm,全国研究生教育会议召开 我校设分会场,2020.07.31
