ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000006.SH,20240918,3977.4488,3935.003,4016.7546,3882.4337,3930.3813,47.0675,1.1975,7593314.0,3798398.7
000006.SH,20240913,3930.3813,3933.4893,3978.928,3925.3177,3923.0646,7.3167,0.1865,5173418.0,2463675.8
000006.SH,20240912,3923.0646,3924.7949,3972.9905,3920.3939,3929.0411,-5.9765,-0.1521,4844756.0,2274459.4
000006.SH,20240911,3929.0411,3949.1799,3958.2254,3915.0151,3964.8653,-35.8242,-0.9035,4946980.0,2420922.1
000006.SH,20240910,3964.8653,3982.5087,4000.9885,3919.5897,3976.6931,-11.8278,-0.2974,5145025.0,2595341.1
000006.SH,20240909,3976.6931,4019.8217,4020.8265,3960.4141,4049.2912,-72.5981,-1.7929,6246983.0,3054474.7
000006.SH,20240906,4049.2912,4094.3771,4105.6504,4042.4523,4104.8201,-55.5289,-1.3528,6053045.0,2771437.7
000006.SH,20240905,4104.8201,4079.6739,4117.7923,4065.2361,4047.7243,57.0958,1.4106,7949569.0,3702479.0
000006.SH,20240904,4047.7243,4096.9398,4167.6008,4044.3772,4116.8213,-69.097,-1.6784,9072636.0,4540580.2
000006.SH,20240903,4116.8213,4138.592,4157.4628,4092.6688,4148.4331,-31.6118,-0.762,9573532.0,4709580.1
000006.SH,20240902,4148.4331,4212.592,4213.5739,4137.214,4239.6763,-91.2432,-2.1521,7672235.0,3877646.9
000006.SH,20240830,4239.6763,4100.0443,4321.6432,4098.4875,4079.3442,160.3321,3.9303,11493752.0,6286451.6
000006.SH,20240829,4079.3442,4147.5587,4147.5587,4072.6952,4150.1683,-70.8241,-1.7065,5892172.0,3001580.5
000006.SH,20240828,4150.1683,4201.7927,4204.017,4138.7732,4201.1161,-50.9478,-1.2127,4710817.0,2273306.2
000006.SH,20240827,4201.1161,4289.4354,4289.4354,4190.8759,4293.3643,-92.2482,-2.1486,5177292.0,2599304.4
000006.SH,20240826,4293.3643,4277.9792,4342.2007,4262.2608,4286.5473,6.817,0.159,6223361.0,3202529.9
000006.SH,20240823,4286.5473,4293.3104,4314.0109,4261.0041,4303.0735,-16.5262,-0.3841,5152529.0,2468927.9
000006.SH,20240822,4303.0735,4300.7871,4338.1431,4290.0305,4290.7093,12.3642,0.2882,6326387.0,3073469.8
000006.SH,20240821,4290.7093,4317.2426,4323.2071,4261.3247,4328.853,-38.1437,-0.8812,6220344.0,2901163.5
000006.SH,20240820,4328.853,4380.1963,4387.8636,4313.4028,4365.5934,-36.7404,-0.8416,6253127.0,2922830.9
000006.SH,20240819,4365.5934,4353.7175,4397.6651,4346.2649,4360.3275,5.2659,0.1208,7526212.0,3240809.5
000006.SH,20240816,4360.3275,4369.3711,4381.6737,4340.4173,4372.8057,-12.4782,-0.2854,9176176.0,3764945.0
000006.SH,20240815,4372.8057,4289.897,4396.4018,4265.2505,4294.3524,78.4533,1.8269,9771180.0,4493134.9
000006.SH,20240814,4294.3524,4325.3363,4341.3056,4293.8715,4320.5524,-26.2,-0.6064,4265747.0,1988437.5
000006.SH,20240813,4320.5524,4323.7998,4330.4974,4288.3432,4325.3875,-4.8351,-0.1118,4969487.0,2357892.9
000006.SH,20240812,4325.3875,4398.9289,4402.7523,4315.3767,4404.3899,-79.0024,-1.7937,8632190.0,3980605.9
000006.SH,20240809,4404.3899,4337.9264,4480.5421,4337.9264,4348.8796,55.5103,1.2764,11886921.0,5623998.1
000006.SH,20240808,4348.8796,4306.8754,4414.0852,4279.4276,4301.4959,47.3837,1.1016,8804547.0,3947971.3
000006.SH,20240807,4301.4959,4327.6508,4335.9161,4292.462,4338.8824,-37.3865,-0.8617,4656513.0,2280419.2
000006.SH,20240806,4338.8824,4316.2046,4347.2033,4279.6995,4285.1809,53.7015,1.2532,6944156.0,3605091.4
000006.SH,20240805,4285.1809,4301.5392,4391.104,4283.6735,4334.8039,-49.623,-1.1448,8057216.0,4017500.8
000006.SH,20240802,4334.8039,4364.0323,4381.7226,4328.8234,4392.4767,-57.6728,-1.313,7671606.0,3698209.3
000006.SH,20240801,4392.4767,4442.3154,4464.687,4385.9663,4447.7672,-55.2905,-1.2431,9675867.0,4874131.5
000006.SH,20240731,4447.7672,4361.8748,4452.6143,4329.2578,4362.7957,84.9715,1.9476,8484929.0,4542269.2
000006.SH,20240730,4362.7957,4306.1914,4371.2115,4296.925,4348.6551,14.1406,0.3252,6456302.0,3344567.7
000006.SH,20240729,4348.6551,4346.1721,4379.4694,4312.2777,4347.2004,1.4547,0.0335,5592814.0,3090188.1
000006.SH,20240726,4347.2004,4345.661,4394.4599,4315.008,4343.2,4.0004,0.0921,5513163.0,2802669.2
000006.SH,20240725,4343.2,4333.2974,4400.8711,4322.6108,4339.0315,4.1685,0.0961,5990054.0,3040679.8
000006.SH,20240724,4339.0315,4337.4599,4374.6689,4299.18,4343.2979,-4.2664,-0.0982,8118892.0,4076165.0
000006.SH,20240723,4343.2979,4365.4235,4410.8829,4338.5631,4370.0483,-26.7504,-0.6121,5585994.0,2938083.7
000006.SH,20240722,4370.0483,4392.2657,4402.3168,4339.1465,4396.1666,-26.1183,-0.5941,5583524.0,3012349.0
000006.SH,20240719,4396.1666,4430.4643,4430.6525,4355.8843,4455.2138,-59.0472,-1.3254,6241453.0,3518329.2
000006.SH,20240718,4455.2138,4411.6401,4456.7226,4374.9408,4420.9427,34.2711,0.7752,5985811.0,3296175.1
000006.SH,20240717,4420.9427,4356.2477,4447.853,4355.3547,4354.8942,66.0485,1.5166,6839092.0,3800662.2
000006.SH,20240716,4354.8942,4353.9245,4390.6003,4325.1318,4356.4232,-1.529,-0.0351,5303940.0,2958886.9
000006.SH,20240715,4356.4232,4359.6063,4401.2015,4331.2326,4387.3558,-30.9326,-0.705,5269624.0,2820279.4
000006.SH,20240712,4387.3558,4323.4942,4448.5098,4323.4942,4290.6058,96.75,2.2549,8805411.0,4734600.3
000006.SH,20240711,4290.6058,4231.4675,4302.7277,4210.9336,4198.8248,91.781,2.1859,6050041.0,3110844.7
000006.SH,20240710,4198.8248,4201.7371,4229.3003,4163.3211,4239.4548,-40.63,-0.9584,5906835.0,2704632.7
000006.SH,20240709,4239.4548,4248.8701,4261.6249,4164.4446,4243.8443,-4.3895,-0.1034,5893051.0,3107520.8
000006.SH,20240708,4243.8443,4315.5622,4337.8534,4229.789,4336.7215,-92.8772,-2.1416,5654607.0,3008333.9
000006.SH,20240705,4336.7215,4370.8043,4389.0097,4310.9385,4378.7229,-42.0014,-0.9592,5606254.0,2973523.7
000006.SH,20240704,4378.7229,4466.2039,4480.4076,4378.7229,4470.1986,-91.4757,-2.0463,5620116.0,2941760.5
000006.SH,20240703,4470.1986,4438.6668,4507.2901,4403.2648,4445.0598,25.1388,0.5655,6325884.0,3589695.5
000006.SH,20240702,4445.0598,4481.278,4528.7464,4433.7847,4488.8129,-43.7531,-0.9747,6982674.0,3896457.7
000006.SH,20240701,4488.8129,4319.0905,4516.5389,4317.7666,4313.6761,175.1368,4.06,9128807.0,5185057.7
000006.SH,20240628,4313.6761,4314.2734,4393.7957,4300.496,4329.2941,-15.618,-0.3608,6888556.0,3723182.2
000006.SH,20240627,4329.2941,4382.7817,4388.3139,4316.5209,4456.6537,-127.3596,-2.8577,7285059.0,3674391.6
000006.SH,20240626,4456.6537,4452.7685,4474.9848,4411.0089,4468.6777,-12.024,-0.2691,5724597.0,2909419.3
000006.SH,20240625,4468.6777,4443.7586,4521.3659,4421.136,4440.9961,27.6816,0.6233,6589928.0,3345367.1
000006.SH,20240624,4440.9961,4494.099,4494.099,4425.1452,4508.7832,-67.7871,-1.5034,6119985.0,2948022.1
000006.SH,20240621,4508.7832,4514.5617,4544.6099,4491.4188,4501.1941,7.5891,0.1686,4336105.0,2322989.7
000006.SH,20240620,4501.1941,4596.4044,4596.4044,4491.4054,4601.7039,-100.5098,-2.1842,5938592.0,3138865.2
000006.SH,20240619,4601.7039,4603.568,4636.3154,4583.3416,4600.325,1.3789,0.03,4167243.0,2432107.2
000006.SH,20240618,4600.325,4592.2333,4636.8174,4579.6877,4596.1915,4.1335,0.0899,5818263.0,3414699.7
000006.SH,20240617,4596.1915,4653.1417,4660.6685,4585.3197,4684.9885,-88.797,-1.8954,6600102.0,3800953.1
000006.SH,20240614,4684.9885,4602.8224,4708.218,4587.1875,4616.8555,68.133,1.4757,7516454.0,4264237.2
000006.SH,20240613,4616.8555,4700.7022,4710.1415,4599.5662,4684.1604,-67.3049,-1.4369,6491275.0,3758524.0
000006.SH,20240612,4684.1604,4680.1429,4705.8728,4648.9062,4689.7769,-5.6165,-0.1198,5415941.0,3071524.4
000006.SH,20240611,4689.7769,4739.6734,4763.3202,4678.959,4765.6025,-75.8256,-1.5911,6983747.0,4129778.0
000006.SH,20240607,4765.6025,4726.3309,4792.9991,4725.1989,4716.3207,49.2818,1.0449,7304227.0,3988052.0
000006.SH,20240606,4716.3207,4753.8926,4782.1202,4691.4579,4754.5481,-38.2274,-0.804,7856898.0,3898135.5
000006.SH,20240605,4754.5481,4845.4514,4847.9014,4752.673,4857.2608,-102.7127,-2.1146,7700817.0,3936593.2
000006.SH,20240604,4857.2608,4756.4793,4879.136,4729.5788,4760.2717,96.9891,2.0375,11426245.0,6180538.9
000006.SH,20240603,4760.2717,4774.8388,4793.8151,4727.2073,4800.3375,-40.0658,-0.8346,8232279.0,4278233.3
000006.SH,20240531,4800.3375,4815.3215,4855.9059,4795.9948,4810.4391,-10.1016,-0.21,8364225.0,4538162.6
000006.SH,20240530,4810.4391,4859.2273,4874.3024,4781.3614,4886.3409,-75.9018,-1.5533,8444528.0,4666997.6
000006.SH,20240529,4886.3409,4871.8809,4944.7464,4868.0209,4871.4311,14.9098,0.3061,8444951.0,4759843.5
000006.SH,20240528,4871.4311,5015.0689,5035.3643,4855.0093,4970.9103,-99.4792,-2.0012,11782914.0,6841032.2
000006.SH,20240527,4970.9103,4943.2536,4974.4526,4875.6157,4955.7139,15.1964,0.3066,9765942.0,5839218.3
000006.SH,20240524,4955.7139,5039.3239,5047.1439,4944.2725,5069.0328,-113.3189,-2.2355,11722105.0,6839653.8
000006.SH,20240523,5069.0328,5125.8037,5136.1646,5024.4352,5183.1005,-114.0677,-2.2008,15388781.0,9403238.7
000006.SH,20240522,5183.1005,5122.9766,5320.8163,5114.8415,5130.0821,53.0184,1.0335,19676092.0,12127383.5
000006.SH,20240521,5130.0821,5071.8947,5178.259,5061.8725,5095.946,34.1361,0.6699,14341180.0,8574487.3
000006.SH,20240520,5095.946,5132.2511,5217.2536,5067.4496,5170.0608,-74.1148,-1.4335,22149339.0,14039291.9
000006.SH,20240517,5170.0608,4913.9171,5174.4177,4854.0402,4869.8907,300.1701,6.1638,24976118.0,15392874.8
000006.SH,20240516,4869.8907,4739.0545,4926.1045,4733.9816,4735.7493,134.1414,2.8325,16184148.0,9712918.0
000006.SH,20240515,4735.7493,4674.2213,4831.843,4674.2213,4684.9788,50.7705,1.0837,12017926.0,7664538.5
000006.SH,20240514,4684.9788,4686.2554,4728.3472,4652.747,4697.5751,-12.5963,-0.2681,7876473.0,5042991.2
000006.SH,20240513,4697.5751,4664.8795,4726.8332,4641.222,4704.5542,-6.9791,-0.1483,10290519.0,6393784.1
000006.SH,20240510,4704.5542,4592.0945,4726.0888,4571.834,4567.9445,136.6097,2.9906,14791463.0,9069626.5
000006.SH,20240509,4567.9445,4520.2601,4613.3493,4516.7858,4494.389,73.5555,1.6366,8737815.0,5270233.8
000006.SH,20240508,4494.389,4569.669,4572.5089,4493.7669,4596.3131,-101.9241,-2.2175,7658904.0,4461962.9
000006.SH,20240507,4596.3131,4506.0809,4612.3099,4497.1398,4522.7787,73.5344,1.6259,11103759.0,6643682.8
000006.SH,20240506,4522.7787,4577.4985,4627.7791,4513.7627,4500.1339,22.6448,0.5032,13487481.0,7521656.1
000006.SH,20240430,4500.1339,4578.7589,4578.7589,4479.2175,4590.7575,-90.6236,-1.974,14299236.0,7506958.2
000006.SH,20240429,4590.7575,4377.3468,4605.1063,4370.2275,4393.0608,197.6967,4.5002,13466477.0,8060947.1
000006.SH,20240426,4393.0608,4248.7567,4405.3987,4231.2693,4251.669,141.3918,3.3256,9082826.0,5283397.5
000006.SH,20240425,4251.669,4222.5552,4275.5101,4207.9367,4227.1478,24.5212,0.5801,4736749.0,2667832.0
000006.SH,20240424,4227.1478,4211.5425,4231.2586,4183.3742,4211.8713,15.2765,0.3627,4314588.0,2353564.3
000006.SH,20240423,4211.8713,4275.1464,4287.3402,4206.3644,4270.9884,-59.1171,-1.3842,5408649.0,2917691.9
000006.SH,20240422,4270.9884,4281.6599,4324.8695,4246.0385,4283.2006,-12.2122,-0.2851,6134903.0,3330707.1
000006.SH,20240419,4283.2006,4300.9006,4339.6815,4275.9431,4314.6371,-31.4365,-0.7286,5615671.0,3103814.0
000006.SH,20240418,4314.6371,4289.976,4346.4571,4277.8775,4303.1556,11.4815,0.2668,6305390.0,3546166.0
000006.SH,20240417,4303.1556,4190.7416,4303.275,4190.0811,4205.7303,97.4253,2.3165,7687383.0,4135386.1
000006.SH,20240416,4205.7303,4220.3509,4253.9719,4159.9059,4234.3384,-28.6081,-0.6756,7975835.0,4194255.3
000006.SH,20240415,4234.3384,4155.8513,4273.7878,4125.5873,4154.3277,80.0107,1.926,8429704.0,4431651.8
000006.SH,20240412,4154.3277,4231.9896,4249.1263,4152.748,4245.8978,-91.5701,-2.1567,5428893.0,2902217.5
000006.SH,20240411,4245.8978,4207.9719,4270.1304,4176.9022,4231.7498,14.148,0.3343,5434214.0,2978427.2
000006.SH,20240410,4231.7498,4326.9696,4326.9696,4212.5784,4332.0148,-100.265,-2.3145,6393556.0,3505126.9
000006.SH,20240409,4332.0148,4368.8223,4383.0911,4316.317,4359.8175,-27.8027,-0.6377,5028591.0,2815199.9
000006.SH,20240408,4359.8175,4409.5267,4425.5031,4359.788,4421.8502,-62.0327,-1.4029,5975056.0,3381320.5
000006.SH,20240403,4421.8502,4438.6843,4450.5897,4414.1939,4449.6627,-27.8125,-0.625,4878175.0,2773564.9
000006.SH,20240402,4449.6627,4494.2682,4496.5452,4432.6887,4506.9354,-57.2727,-1.2708,7522500.0,4490059.5
000006.SH,20240401,4506.9354,4474.4664,4541.2699,4472.8108,4471.6254,35.31,0.7896,6761363.0,4178276.9
000006.SH,20240329,4471.6254,4480.1653,4503.6943,4449.8651,4499.8714,-28.246,-0.6277,5956640.0,3574737.2
000006.SH,20240328,4499.8714,4487.4025,4539.4083,4481.5836,4501.6536,-1.7822,-0.0396,5700817.0,3233113.0
000006.SH,20240327,4501.6536,4570.4628,4574.1066,4501.4143,4584.5347,-82.8811,-1.8078,6515787.0,3531249.0
000006.SH,20240326,4584.5347,4534.9625,4592.2777,4524.2833,4547.436,37.0987,0.8158,6818094.0,3680066.3
000006.SH,20240325,4547.436,4485.7628,4609.9322,4477.6019,4494.861,52.575,1.1697,8075973.0,4708844.7
000006.SH,20240322,4494.861,4535.8449,4535.8449,4449.4407,4544.8484,-49.9874,-1.0999,6937203.0,3567185.0
000006.SH,20240321,4544.8484,4520.7482,4574.3007,4516.8419,4520.7447,24.1037,0.5332,5543161.0,3305018.7
000006.SH,20240320,4520.7447,4506.1925,4529.6854,4486.8585,4510.2278,10.5169,0.2332,4260780.0,2425418.7
000006.SH,20240319,4510.2278,4546.7752,4563.8498,4507.0836,4559.6823,-49.4545,-1.0846,4825667.0,2800219.2
000006.SH,20240318,4559.6823,4559.3902,4576.6703,4531.4181,4566.0761,-6.3938,-0.14,5843398.0,3446851.4
000006.SH,20240315,4566.0761,4562.9823,4595.2515,4527.9864,4576.2085,-10.1324,-0.2214,5108988.0,2882236.1
000006.SH,20240314,4576.2085,4538.6055,4623.7522,4536.2172,4555.175,21.0335,0.4617,6199277.0,3589357.2
000006.SH,20240313,4555.175,4639.831,4644.2488,4542.3756,4663.3354,-108.1604,-2.3194,7683024.0,4293827.5
000006.SH,20240312,4663.3354,4560.9736,4690.6299,4532.7284,4564.6517,98.6837,2.1619,11012770.0,6455081.9
000006.SH,20240311,4564.6517,4492.9548,4564.6517,4492.9548,4482.8107,81.841,1.8257,6647579.0,4073484.0
000006.SH,20240308,4482.8107,4499.9378,4513.0671,4449.7279,4500.6007,-17.79,-0.3953,5070763.0,2869382.4
000006.SH,20240307,4500.6007,4526.5379,4566.0545,4495.4963,4520.1927,-19.592,-0.4334,5605294.0,3117210.3
000006.SH,20240306,4520.1927,4549.9074,4559.8465,4507.5531,4561.0584,-40.8657,-0.896,5448772.0,3164266.5
000006.SH,20240305,4561.0584,4514.1842,4572.3285,4498.816,4532.5918,28.4666,0.628,7004426.0,4173828.0
000006.SH,20240304,4532.5918,4604.7918,4608.0542,4500.8539,4632.0517,-99.4599,-2.1472,8099933.0,4838097.8
000006.SH,20240301,4632.0517,4660.9256,4673.9157,4596.6507,4673.9213,-41.8696,-0.8958,6724813.0,4086134.7
000006.SH,20240229,4673.9213,4588.6084,4673.9213,4587.7176,4622.1636,51.7577,1.1198,7299295.0,4279374.1
000006.SH,20240228,4622.1636,4683.0501,4730.0546,4622.1636,4688.6697,-66.5061,-1.4184,9611969.0,5570846.0
000006.SH,20240227,4688.6697,4629.349,4688.6697,4618.8588,4653.3944,35.2753,0.7581,6944317.0,3891771.3
000006.SH,20240226,4653.3944,4733.3642,4740.2556,4643.5214,4750.2824,-96.888,-2.0396,8785721.0,5005054.8
000006.SH,20240223,4750.2824,4690.291,4757.5119,4676.234,4689.5923,60.6901,1.2941,8521425.0,4852371.5
000006.SH,20240222,4689.5923,4659.6378,4702.0015,4641.7421,4686.6563,2.936,0.0626,7466096.0,4413082.7
000006.SH,20240221,4686.6563,4554.2641,4781.216,4528.4363,4588.2509,98.4054,2.1447,12493015.0,7466312.1
000006.SH,20240220,4588.2509,4549.0177,4596.0902,4521.34,4543.5263,44.7246,0.9844,9473121.0,5660235.2
000006.SH,20240219,4543.5263,4546.9353,4546.9353,4451.8663,4529.2144,14.3119,0.316,11434543.0,6268983.9
000006.SH,20240208,4529.2144,4430.0507,4529.256,4424.7026,4419.0967,110.1177,2.4919,12021263.0,6387326.1
000006.SH,20240207,4419.0967,4392.5794,4439.7277,4349.2185,4391.5502,27.5465,0.6273,12527802.0,6682030.5
000006.SH,20240206,4391.5502,4262.177,4441.6369,4218.9489,4321.7919,69.7583,1.6141,12759941.0,6461233.0
000006.SH,20240205,4321.7919,4409.512,4409.512,4256.5975,4449.2095,-127.4176,-2.8638,13145176.0,6703277.8
000006.SH,20240202,4449.2095,4439.4836,4573.8811,4344.4859,4435.8037,13.4058,0.3022,13491212.0,7775815.8
000006.SH,20240201,4435.8037,4513.874,4547.8832,4427.7411,4565.2528,-129.4491,-2.8355,12525626.0,7157711.0
000006.SH,20240131,4565.2528,4627.0144,4674.7701,4549.3449,4683.0069,-117.7541,-2.5145,12722312.0,7421960.8
000006.SH,20240130,4683.0069,4759.2176,4794.556,4674.0533,4814.1423,-131.1354,-2.724,13073374.0,8076493.7
000006.SH,20240129,4814.1423,4885.2266,4927.4836,4813.2054,4801.8498,12.2925,0.256,18171176.0,10734126.1
000006.SH,20240126,4801.8498,4744.5791,4856.7845,4723.6122,4682.6767,119.1731,2.545,15459036.0,9425760.2
000006.SH,20240125,4682.6767,4464.7057,4696.9578,4462.8659,4415.2038,267.4729,6.058,12962633.0,7858323.6
000006.SH,20240124,4415.2038,4245.2324,4416.1223,4242.9372,4205.5994,209.6044,4.9839,9561186.0,5283040.0
000006.SH,20240123,4205.5994,4141.0004,4227.3915,4106.2304,4147.739,57.8604,1.395,5949361.0,3194242.3
000006.SH,20240122,4147.739,4248.3823,4277.6187,4123.0518,4269.9587,-122.2197,-2.8623,7303229.0,3912436.3
000006.SH,20240119,4269.9587,4250.0049,4308.2588,4234.4724,4275.3689,-5.4102,-0.1265,4966280.0,2634782.0
000006.SH,20240118,4275.3689,4264.4516,4282.2425,4150.8897,4281.5226,-6.1537,-0.1437,8057352.0,4156495.5
000006.SH,20240117,4281.5226,4360.6088,4367.6773,4278.6828,4379.7376,-98.215,-2.2425,5371292.0,2842076.7
000006.SH,20240116,4379.7376,4396.1692,4418.0407,4324.839,4410.2461,-30.5085,-0.6918,5688552.0,3025139.2
000006.SH,20240115,4410.2461,4377.1238,4434.4545,4340.9348,4394.2144,16.0317,0.3648,5253986.0,2918727.8
000006.SH,20240112,4394.2144,4377.0921,4444.8422,4372.6751,4392.8161,1.3983,0.0318,5047197.0,2721875.6
000006.SH,20240111,4392.8161,4375.6426,4411.9354,4338.7624,4382.8803,9.9358,0.2267,4644972.0,2472486.6
000006.SH,20240110,4382.8803,4383.4414,4415.9597,4358.1147,4400.9752,-18.0949,-0.4112,3718090.0,1944500.2
000006.SH,20240109,4400.9752,4361.8092,4415.02,4340.8948,4364.5412,36.434,0.8348,4964715.0,2541808.7
000006.SH,20240108,4364.5412,4437.9716,4449.6588,4360.6345,4433.7537,-69.2125,-1.561,6130095.0,3103762.2
000006.SH,20240105,4433.7537,4416.8314,4501.0255,4403.9039,4419.5803,14.1734,0.3207,7875071.0,4019368.8
000006.SH,20240104,4419.5803,4472.4005,4482.6199,4389.9356,4478.718,-59.1377,-1.3204,4938806.0,2810709.7
000006.SH,20240103,4478.718,4454.8104,4505.597,4446.5032,4455.7449,22.9731,0.5156,6089032.0,3281174.6
000006.SH,20240102,4455.7449,4551.2247,4552.4789,4455.7449,4552.9434,-97.1985,-2.1348,6241795.0,3599867.5
000006.SH,20231229,4552.9434,4563.9394,4605.2453,4529.1401,4573.6223,-20.6789,-0.4521,5699982.0,3139922.7
000006.SH,20231228,4573.6223,4451.5434,4587.3553,4432.771,4461.5281,112.0942,2.5125,6535528.0,3722160.2
000006.SH,20231227,4461.5281,4458.6606,4480.3169,4432.2972,4454.2901,7.238,0.1625,3744743.0,2114003.1
000006.SH,20231226,4454.2901,4498.3405,4503.1566,4452.017,4501.1406,-46.8505,-1.0409,3991516.0,2351339.4
000006.SH,20231225,4501.1406,4525.0601,4539.3218,4493.6056,4534.4524,-33.3118,-0.7346,3774462.0,2167766.3
000006.SH,20231222,4534.4524,4543.9745,4562.2504,4491.9879,4546.0559,-11.6035,-0.2552,4985801.0,2878900.7
000006.SH,20231221,4546.0559,4487.9799,4549.8462,4481.9612,4509.1963,36.8596,0.8174,4976556.0,2756407.7
000006.SH,20231220,4509.1963,4556.3545,4574.9757,4504.8294,4563.24,-54.0437,-1.1843,4690742.0,2736742.7
000006.SH,20231219,4563.24,4595.8378,4618.4137,4525.4527,4605.6778,-42.4378,-0.9214,5421881.0,3109111.0
000006.SH,20231218,4605.6778,4611.7516,4704.8225,4584.9183,4637.4774,-31.7996,-0.6857,6597350.0,4100801.2
000006.SH,20231215,4637.4774,4650.8023,4707.7122,4625.6986,4602.2684,35.209,0.765,7523031.0,4680646.3
000006.SH,20231214,4602.2684,4633.6255,4674.9662,4599.8986,4619.3737,-17.1053,-0.3703,4925353.0,3171693.7
000006.SH,20231213,4619.3737,4660.2447,4674.0334,4617.6162,4701.8791,-82.5054,-1.7547,6490409.0,4154684.0
000006.SH,20231212,4701.8791,4619.1043,4712.7559,4601.3057,4569.8897,131.9894,2.8882,8528557.0,5408538.0
000006.SH,20231211,4569.8897,4557.9329,4583.2663,4479.6902,4582.9126,-13.0229,-0.2842,7934540.0,4218269.4
000006.SH,20231208,4582.9126,4624.8834,4633.0934,4575.4402,4624.7497,-41.8371,-0.9046,7282093.0,3846611.1
000006.SH,20231207,4624.7497,4607.838,4647.3481,4585.0323,4620.4215,4.3282,0.0937,5510942.0,2915603.0
000006.SH,20231206,4620.4215,4581.4771,4647.5336,4562.8761,4589.7249,30.6966,0.6688,5569432.0,3280207.4
000006.SH,20231205,4589.7249,4670.5253,4676.4093,4589.1216,4684.3023,-94.5774,-2.019,5027117.0,3120552.7
000006.SH,20231204,4684.3023,4752.0928,4754.1404,4673.3181,4755.3361,-71.0338,-1.4938,5728005.0,3700221.8
000006.SH,20231201,4755.3361,4747.1161,4776.762,4725.3059,4750.182,5.1541,0.1085,5682887.0,3268721.4
000006.SH,20231130,4750.182,4744.3479,4778.565,4729.9968,4752.5167,-2.3347,-0.0491,4689219.0,2849379.2
000006.SH,20231129,4752.5167,4869.2402,4878.4532,4726.6291,4869.5696,-117.0529,-2.4038,8405942.0,5013912.5
000006.SH,20231128,4869.5696,4905.2226,4906.786,4855.2193,4910.3406,-40.771,-0.8303,5270301.0,3281903.5
000006.SH,20231127,4910.3406,4988.9928,4988.9928,4873.6929,5004.2234,-93.8828,-1.8761,7886497.0,4832885.9
000006.SH,20231124,5004.2234,5022.5034,5060.5073,4985.2569,5007.5077,-3.2843,-0.0656,7035499.0,4588010.6
000006.SH,20231123,5007.5077,4911.2454,5023.8235,4886.8749,4912.8458,94.6619,1.9268,8393246.0,5250844.5
000006.SH,20231122,4912.8458,4925.2525,4982.9313,4908.2726,4944.8752,-32.0294,-0.6477,6715501.0,3930404.0
000006.SH,20231121,4944.8752,4894.739,5002.2611,4894.739,4863.5174,81.3578,1.6728,10340361.0,6137762.5
000006.SH,20231120,4863.5174,4897.2636,4913.9894,4852.8059,4878.829,-15.3116,-0.3138,5015222.0,3018127.5
